query_id,encoder,chunk_set,rank,score,chunk_id,document_id,stance,care_phase,label,topic,urgency_class,query_text
labour_03,pubmedbert-msmarco,fixed_800,1,0.9272,WHO_INTRAPARTUM_2018__fixed_800__0422,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,pubmedbert-msmarco,fixed_800,2,0.9253,KE_MNH_STANDARDS_2023__fixed_800__0572,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,pubmedbert-msmarco,fixed_800,3,0.9237,KE_OBSTETRICS_2021__fixed_800__0673,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,pubmedbert-msmarco,fixed_800,4,0.9237,KE_MNH_STANDARDS_2023__fixed_800__0288,KE_MNH_STANDARDS_2023,neutral,recognition,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_03,pubmedbert-msmarco,fixed_800,5,0.9204,KE_OBSTETRICS_2021__fixed_800__1333,KE_OBSTETRICS_2021,neutral,recognition,Suboptimal,labour,urgent,I'm having a contraction every 8 to 10 minutes and I have to breathe through each one
labour_04,pubmedbert-msmarco,fixed_800,1,0.9275,WHO_INTRAPARTUM_2018__fixed_800__0231,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,pubmedbert-msmarco,fixed_800,2,0.9243,NHS_LABOUR_SIGNS__fixed_800__0004,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,pubmedbert-msmarco,fixed_800,3,0.9224,NHS_POSTNATAL__fixed_800__0005,NHS_POSTNATAL,neutral,background,OutOfScope,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,pubmedbert-msmarco,fixed_800,4,0.9214,NHS_LABOUR_SIGNS__fixed_800__0003,NHS_LABOUR_SIGNS,mixed,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_04,pubmedbert-msmarco,fixed_800,5,0.9182,KE_OBSTETRICS_2021__fixed_800__0686,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"My contractions have settled into a pattern about 9 minutes apart, each one painful"
labour_05,pubmedbert-msmarco,fixed_800,1,0.9209,NHS_LABOUR_SIGNS__fixed_800__0004,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,pubmedbert-msmarco,fixed_800,2,0.9202,KE_OBSTETRICS_2021__fixed_800__1367,KE_OBSTETRICS_2021,neutral,treatment,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,pubmedbert-msmarco,fixed_800,3,0.9162,KE_MNH_STANDARDS_2023__fixed_800__0572,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,pubmedbert-msmarco,fixed_800,4,0.9148,WHO_POSTNATAL_2022__fixed_800__0145,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_05,pubmedbert-msmarco,fixed_800,5,0.9141,NHS_POSTNATAL__fixed_800__0005,NHS_POSTNATAL,neutral,background,OutOfScope,labour,urgent,"the pains are coming regularly now, about three times every half hour, and I have to stop and breathe through them"
labour_06,pubmedbert-msmarco,fixed_800,1,0.8948,KE_OBSTETRICS_2021__fixed_800__0687,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,pubmedbert-msmarco,fixed_800,2,0.8944,KE_OBSTETRICS_2021__fixed_800__0673,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,pubmedbert-msmarco,fixed_800,3,0.8936,KE_OBSTETRICS_2021__fixed_800__0685,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,pubmedbert-msmarco,fixed_800,4,0.8935,KE_OBSTETRICS_2021__fixed_800__1007,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,pubmedbert-msmarco,fixed_800,5,0.8917,NHS_LABOUR_SIGNS__fixed_800__0002,NHS_LABOUR_SIGNS,alarm,acute,Safe,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_07,pubmedbert-msmarco,fixed_800,1,0.9192,KE_OBSTETRICS_2021__fixed_800__1320,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,pubmedbert-msmarco,fixed_800,2,0.9158,KE_OBSTETRICS_2021__fixed_800__1367,KE_OBSTETRICS_2021,neutral,treatment,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,pubmedbert-msmarco,fixed_800,3,0.9157,KE_MCH_HANDBOOK__fixed_800__0095,KE_MCH_HANDBOOK,neutral,recognition,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,pubmedbert-msmarco,fixed_800,4,0.9145,KE_MNH_STANDARDS_2023__fixed_800__0572,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,pubmedbert-msmarco,fixed_800,5,0.9136,WHO_INTRAPARTUM_2018__fixed_800__0422,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_08,pubmedbert-msmarco,fixed_800,1,0.9056,NHS_LABOUR_SIGNS__fixed_800__0004,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,pubmedbert-msmarco,fixed_800,2,0.901,NHS_LABOUR_SIGNS__fixed_800__0003,NHS_LABOUR_SIGNS,mixed,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,pubmedbert-msmarco,fixed_800,3,0.8944,KE_OBSTETRICS_2021__fixed_800__0800,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,pubmedbert-msmarco,fixed_800,4,0.8935,WHO_PRE_2011__fixed_800__0045,WHO_PRE_2011,neutral,background,OutOfScope,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,pubmedbert-msmarco,fixed_800,5,0.8925,WHO_PRE_2011__fixed_800__0014,WHO_PRE_2011,neutral,background,OutOfScope,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_09,pubmedbert-msmarco,fixed_800,1,0.9041,NHS_LABOUR_SIGNS__fixed_800__0004,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,pubmedbert-msmarco,fixed_800,2,0.9037,KE_OBSTETRICS_2021__fixed_800__0853,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,pubmedbert-msmarco,fixed_800,3,0.9012,WHO_INTRAPARTUM_2018__fixed_800__0665,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,pubmedbert-msmarco,fixed_800,4,0.9,KE_OBSTETRICS_2021__fixed_800__0766,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,pubmedbert-msmarco,fixed_800,5,0.8994,WHO_POSTNATAL_2022__fixed_800__0681,WHO_POSTNATAL_2022,neutral,background,OutOfScope,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_10,pubmedbert-msmarco,fixed_800,1,0.9084,NHS_LABOUR_SIGNS__fixed_800__0004,NHS_LABOUR_SIGNS,neutral,background,Suboptimal,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,pubmedbert-msmarco,fixed_800,2,0.8977,WHO_INTRAPARTUM_2018__fixed_800__0347,WHO_INTRAPARTUM_2018,alarm,background,Suboptimal,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,pubmedbert-msmarco,fixed_800,3,0.891,NHS_POSTNATAL__fixed_800__0008,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,pubmedbert-msmarco,fixed_800,4,0.89,NHS_POSTNATAL__fixed_800__0009,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,pubmedbert-msmarco,fixed_800,5,0.8875,WHO_INTRAPARTUM_2018__fixed_800__0734,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
postnatal_01,pubmedbert-msmarco,fixed_800,1,0.9084,NHS_POSTNATAL__fixed_800__0005,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,pubmedbert-msmarco,fixed_800,2,0.9009,NHS_BABY_BLUES__fixed_800__0002,NHS_BABY_BLUES,neutral,recovery,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,pubmedbert-msmarco,fixed_800,3,0.9007,KE_MNH_STANDARDS_2023__fixed_800__0530,KE_MNH_STANDARDS_2023,neutral,acute,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,pubmedbert-msmarco,fixed_800,4,0.9005,NHS_POSTNATAL__fixed_800__0006,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,pubmedbert-msmarco,fixed_800,5,0.9,NHS_BABY_BLUES__fixed_800__0006,NHS_BABY_BLUES,reassure,treatment,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_02,pubmedbert-msmarco,fixed_800,1,0.9118,NHS_BABY_BLUES__fixed_800__0002,NHS_BABY_BLUES,neutral,recovery,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,pubmedbert-msmarco,fixed_800,2,0.9038,NHS_POSTNATAL__fixed_800__0008,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,pubmedbert-msmarco,fixed_800,3,0.9036,KE_OBSTETRICS_2021__fixed_800__1009,KE_OBSTETRICS_2021,neutral,recognition,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,pubmedbert-msmarco,fixed_800,4,0.9034,NHS_POSTNATAL__fixed_800__0005,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,pubmedbert-msmarco,fixed_800,5,0.903,KE_OBSTETRICS_2021__fixed_800__0607,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_03,pubmedbert-msmarco,fixed_800,1,0.9059,KE_OBSTETRICS_2021__fixed_800__1010,KE_OBSTETRICS_2021,neutral,treatment,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,pubmedbert-msmarco,fixed_800,2,0.9037,NHS_POSTNATAL__fixed_800__0008,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,pubmedbert-msmarco,fixed_800,3,0.9024,NHS_POSTNATAL__fixed_800__0004,NHS_POSTNATAL,neutral,recovery,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,pubmedbert-msmarco,fixed_800,4,0.9012,WHO_POSTNATAL_2022__fixed_800__0342,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,pubmedbert-msmarco,fixed_800,5,0.9003,WHO_POSTNATAL_2022__fixed_800__0774,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_04,pubmedbert-msmarco,fixed_800,1,0.931,KE_MCH_HANDBOOK__fixed_800__0032,KE_MCH_HANDBOOK,reassure,recognition,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,pubmedbert-msmarco,fixed_800,2,0.928,NHS_POSTNATAL__fixed_800__0008,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,pubmedbert-msmarco,fixed_800,3,0.9274,KE_MNH_STANDARDS_2023__fixed_800__0633,KE_MNH_STANDARDS_2023,neutral,recovery,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,pubmedbert-msmarco,fixed_800,4,0.9269,WHO_POSTNATAL_2022__fixed_800__0057,WHO_POSTNATAL_2022,neutral,recovery,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,pubmedbert-msmarco,fixed_800,5,0.9265,KE_OBSTETRICS_2021__fixed_800__0388,KE_OBSTETRICS_2021,neutral,acute,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_05,pubmedbert-msmarco,fixed_800,1,0.9113,NHS_POSTNATAL__fixed_800__0005,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,pubmedbert-msmarco,fixed_800,2,0.9078,WHO_INTRAPARTUM_2018__fixed_800__0682,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,pubmedbert-msmarco,fixed_800,3,0.9028,NHS_BABY_BLUES__fixed_800__0002,NHS_BABY_BLUES,neutral,recovery,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,pubmedbert-msmarco,fixed_800,4,0.9018,WHO_POSTNATAL_2022__fixed_800__0846,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,pubmedbert-msmarco,fixed_800,5,0.9014,WHO_POSTNATAL_2022__fixed_800__0806,WHO_POSTNATAL_2022,neutral,recovery,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_06,pubmedbert-msmarco,fixed_800,1,0.9038,WHO_INTRAPARTUM_2018__fixed_800__0644,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,pubmedbert-msmarco,fixed_800,2,0.9037,WHO_INTRAPARTUM_2018__fixed_800__0215,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,pubmedbert-msmarco,fixed_800,3,0.9033,WHO_INTRAPARTUM_2018__fixed_800__0795,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,pubmedbert-msmarco,fixed_800,4,0.9028,WHO_INTRAPARTUM_2018__fixed_800__0187,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,pubmedbert-msmarco,fixed_800,5,0.9027,WHO_INTRAPARTUM_2018__fixed_800__0796,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_07,pubmedbert-msmarco,fixed_800,1,0.8941,NHS_POSTNATAL__fixed_800__0005,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,pubmedbert-msmarco,fixed_800,2,0.8906,NHS_BABY_BLUES__fixed_800__0002,NHS_BABY_BLUES,neutral,recovery,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,pubmedbert-msmarco,fixed_800,3,0.8905,NHS_POSTNATAL__fixed_800__0001,NHS_POSTNATAL,reassure,background,Unsafe,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,pubmedbert-msmarco,fixed_800,4,0.8834,NHS_POSTNATAL__fixed_800__0004,NHS_POSTNATAL,neutral,recovery,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,pubmedbert-msmarco,fixed_800,5,0.8815,ACOG_POSTPARTUM_CONDITIONS__fixed_800__0008,ACOG_POSTPARTUM_CONDITIONS,alarm,background,OutOfScope,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_08,pubmedbert-msmarco,fixed_800,1,0.9055,WHO_POSTNATAL_2022__fixed_800__0774,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,pubmedbert-msmarco,fixed_800,2,0.9023,WHO_INTRAPARTUM_2018__fixed_800__0308,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,pubmedbert-msmarco,fixed_800,3,0.9016,KE_OBSTETRICS_2021__fixed_800__0944,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,pubmedbert-msmarco,fixed_800,4,0.9015,WHO_POSTNATAL_2022__fixed_800__0771,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,pubmedbert-msmarco,fixed_800,5,0.9011,WHO_POSTNATAL_2022__fixed_800__0772,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_09,pubmedbert-msmarco,fixed_800,1,0.9238,NHS_BABY_BLUES__fixed_800__0002,NHS_BABY_BLUES,neutral,recovery,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,pubmedbert-msmarco,fixed_800,2,0.9234,KE_MNH_STANDARDS_2023__fixed_800__0633,KE_MNH_STANDARDS_2023,neutral,recovery,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,pubmedbert-msmarco,fixed_800,3,0.9229,KE_MNH_STANDARDS_2023__fixed_800__0071,KE_MNH_STANDARDS_2023,neutral,acute,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,pubmedbert-msmarco,fixed_800,4,0.922,NHS_POSTNATAL__fixed_800__0006,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,pubmedbert-msmarco,fixed_800,5,0.921,KE_OBSTETRICS_2021__fixed_800__1009,KE_OBSTETRICS_2021,neutral,recognition,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_10,pubmedbert-msmarco,fixed_800,1,0.9325,KE_OBSTETRICS_2021__fixed_800__1212,KE_OBSTETRICS_2021,neutral,recovery,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,pubmedbert-msmarco,fixed_800,2,0.932,NHS_BABY_BLUES__fixed_800__0002,NHS_BABY_BLUES,neutral,recovery,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,pubmedbert-msmarco,fixed_800,3,0.9313,KE_MNH_STANDARDS_2023__fixed_800__0530,KE_MNH_STANDARDS_2023,neutral,acute,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,pubmedbert-msmarco,fixed_800,4,0.9287,KE_OBSTETRICS_2021__fixed_800__0593,KE_OBSTETRICS_2021,neutral,recovery,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,pubmedbert-msmarco,fixed_800,5,0.9279,KE_MCH_HANDBOOK__fixed_800__0032,KE_MCH_HANDBOOK,reassure,recognition,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
pph_01,pubmedbert-msmarco,para_300,1,0.9078,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,pubmedbert-msmarco,para_300,2,0.8963,KE_MNH_STANDARDS_2023__para_300__1315,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,pubmedbert-msmarco,para_300,3,0.8956,KE_OBSTETRICS_2021__para_300__1149,KE_OBSTETRICS_2021,neutral,recovery,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,pubmedbert-msmarco,para_300,4,0.8952,KE_OBSTETRICS_2021__para_300__2379,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,pubmedbert-msmarco,para_300,5,0.8945,WHO_POSTNATAL_2022__para_300__1494,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_02,pubmedbert-msmarco,para_300,1,0.9057,KE_OBSTETRICS_2021__para_300__2028,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,urgent,I gave birth this morning and I've already gone through six pads
pph_02,pubmedbert-msmarco,para_300,2,0.8987,NHS_LABOUR_SIGNS__para_300__0016,NHS_LABOUR_SIGNS,neutral,background,OutOfScope,pph,urgent,I gave birth this morning and I've already gone through six pads
pph_02,pubmedbert-msmarco,para_300,3,0.8971,WHO_POSTNATAL_2022__para_300__1039,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,pph,urgent,I gave birth this morning and I've already gone through six pads
pph_02,pubmedbert-msmarco,para_300,4,0.896,NHS_POSTNATAL__para_300__0023,NHS_POSTNATAL,neutral,background,Suboptimal,pph,urgent,I gave birth this morning and I've already gone through six pads
pph_02,pubmedbert-msmarco,para_300,5,0.8953,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,urgent,I gave birth this morning and I've already gone through six pads
pph_03,pubmedbert-msmarco,para_300,1,0.9623,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,urgent,"I'm still bleeding heavily twelve hours after the birth, soaking a pad in under an hour"
pph_03,pubmedbert-msmarco,para_300,2,0.9378,WHO_POSTNATAL_2022__para_300__0434,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,pph,urgent,"I'm still bleeding heavily twelve hours after the birth, soaking a pad in under an hour"
pph_03,pubmedbert-msmarco,para_300,3,0.9352,WHO_PPH_2025__para_300__0635,WHO_PPH_2025,neutral,recovery,Suboptimal,pph,urgent,"I'm still bleeding heavily twelve hours after the birth, soaking a pad in under an hour"
pph_03,pubmedbert-msmarco,para_300,4,0.9307,NHS_POSTNATAL__para_300__0012,NHS_POSTNATAL,neutral,background,Suboptimal,pph,urgent,"I'm still bleeding heavily twelve hours after the birth, soaking a pad in under an hour"
pph_03,pubmedbert-msmarco,para_300,5,0.9302,WHO_PPH_2025__para_300__0666,WHO_PPH_2025,neutral,recovery,Suboptimal,pph,urgent,"I'm still bleeding heavily twelve hours after the birth, soaking a pad in under an hour"
pph_04,pubmedbert-msmarco,para_300,1,0.9336,ACOG_POSTPARTUM_CONDITIONS__para_300__0011,ACOG_POSTPARTUM_CONDITIONS,neutral,recovery,Suboptimal,pph,urgent,It's been two hours since delivery and I'm passing large clots with every pad change
pph_04,pubmedbert-msmarco,para_300,2,0.9315,KE_MNH_STANDARDS_2023__para_300__1499,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,It's been two hours since delivery and I'm passing large clots with every pad change
pph_04,pubmedbert-msmarco,para_300,3,0.9188,KE_MNH_STANDARDS_2023__para_300__0729,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,pph,urgent,It's been two hours since delivery and I'm passing large clots with every pad change
pph_04,pubmedbert-msmarco,para_300,4,0.9173,WHO_POSTNATAL_2022__para_300__0434,WHO_POSTNATAL_2022,neutral,recovery,OutOfScope,pph,urgent,It's been two hours since delivery and I'm passing large clots with every pad change
pph_04,pubmedbert-msmarco,para_300,5,0.917,KE_OBSTETRICS_2021__para_300__1227,KE_OBSTETRICS_2021,neutral,recovery,Suboptimal,pph,urgent,It's been two hours since delivery and I'm passing large clots with every pad change
pph_05,pubmedbert-msmarco,para_300,1,0.8802,WHO_PPH_2025__para_300__0856,WHO_PPH_2025,neutral,background,Suboptimal,pph,urgent,the blood is soaking through everything and it's not slowing down
pph_05,pubmedbert-msmarco,para_300,2,0.8758,WHO_PPH_2025__para_300__0857,WHO_PPH_2025,neutral,background,Suboptimal,pph,urgent,the blood is soaking through everything and it's not slowing down
pph_05,pubmedbert-msmarco,para_300,3,0.8734,WHO_PPH_2025__para_300__0861,WHO_PPH_2025,neutral,background,Suboptimal,pph,urgent,the blood is soaking through everything and it's not slowing down
pph_05,pubmedbert-msmarco,para_300,4,0.871,WHO_POSTNATAL_2022__para_300__1742,WHO_POSTNATAL_2022,neutral,background,OutOfScope,pph,urgent,the blood is soaking through everything and it's not slowing down
pph_05,pubmedbert-msmarco,para_300,5,0.8695,WHO_INTRAPARTUM_2018__para_300__1534,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,pph,urgent,the blood is soaking through everything and it's not slowing down
pph_06,pubmedbert-msmarco,para_300,1,0.8869,WHO_INTRAPARTUM_2018__para_300__0834,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,pph,urgent,I keep having to change everything because it just keeps coming
pph_06,pubmedbert-msmarco,para_300,2,0.8822,WHO_SEPSIS_2015__para_300__0603,WHO_SEPSIS_2015,neutral,background,OutOfScope,pph,urgent,I keep having to change everything because it just keeps coming
pph_06,pubmedbert-msmarco,para_300,3,0.8804,ACOG_POSTPARTUM_CONDITIONS__para_300__0021,ACOG_POSTPARTUM_CONDITIONS,alarm,background,Suboptimal,pph,urgent,I keep having to change everything because it just keeps coming
